1	29,0	0,9666666666666667
2	30,0	1,0
3	29,0	0,9666666666666667
4	29,0	0,9666666666666667
5	29,0	0,9666666666666667
6	30,0	1,0
7	29,0	0,9666666666666667
8	30,0	1,0
9	29,0	0,9666666666666667
10	28,0	0,9333333333333332
11	28,0	0,9333333333333332
12	27,0	0,9
13	28,0	0,9333333333333332
14	26,0	0,8666666666666667
15	28,0	0,9333333333333332
16	28,0	0,9333333333333332
17	28,0	0,9333333333333332
18	27,0	0,9
19	28,0	0,9333333333333332
20	27,0	0,9
21	27,0	0,9
22	27,0	0,9
23	27,0	0,9
24	27,0	0,9
25	27,0	0,9
26	27,0	0,9
27	27,0	0,9
28	26,0	0,8666666666666667
29	26,0	0,8666666666666667
30	26,0	0,8666666666666667
31	26,0	0,8666666666666667
32	26,0	0,8666666666666667
33	26,0	0,8666666666666667
34	26,0	0,8666666666666667
35	27,0	0,9
36	27,0	0,9
37	27,0	0,9
38	27,0	0,9
39	27,0	0,9
40	27,0	0,9
41	27,0	0,9
42	26,0	0,8666666666666667
43	26,0	0,8666666666666667
44	26,0	0,8666666666666667
45	26,0	0,8666666666666667
46	26,0	0,8666666666666667
47	25,0	0,8333333333333335
48	25,0	0,8333333333333335
49	25,0	0,8333333333333335
50	25,0	0,8333333333333335
51	25,0	0,8333333333333335
52	25,0	0,8333333333333335
53	25,0	0,8333333333333335
54	25,0	0,8333333333333335
55	25,0	0,8333333333333335
56	24,0	0,8
57	24,0	0,8
58	24,0	0,8
59	24,0	0,8
60	24,0	0,8
61	24,0	0,8
62	24,0	0,8
63	24,0	0,8
64	24,0	0,8
65	24,0	0,8
66	24,0	0,8
67	25,0	0,8333333333333335
68	25,0	0,8333333333333335
69	24,0	0,8
70	25,0	0,8333333333333335
71	24,0	0,8
72	24,0	0,8
73	25,0	0,8333333333333335
74	22,0	0,7333333333333333
75	24,0	0,8
76	23,0	0,7666666666666667
77	24,0	0,8
78	23,0	0,7666666666666667
79	24,0	0,8
80	23,0	0,7666666666666667
81	23,0	0,7666666666666667
82	23,0	0,7666666666666667
83	23,0	0,7666666666666667
84	23,0	0,7666666666666667
85	23,0	0,7666666666666667
86	23,0	0,7666666666666667
87	23,0	0,7666666666666667
88	23,0	0,7666666666666667
89	23,0	0,7666666666666667
90	23,0	0,7666666666666667
91	23,0	0,7666666666666667
92	23,0	0,7666666666666667
93	23,0	0,7666666666666667
94	23,0	0,7666666666666667
95	23,0	0,7666666666666667
96	23,0	0,7666666666666667
97	23,0	0,7666666666666667
98	23,0	0,7666666666666667
99	23,0	0,7666666666666667
100	23,0	0,7666666666666667
101	23,0	0,7666666666666667
102	23,0	0,7666666666666667
103	23,0	0,7666666666666667
104	23,0	0,7666666666666667
105	23,0	0,7666666666666667
106	23,0	0,7666666666666667
107	23,0	0,7666666666666667
108	23,0	0,7666666666666667
109	23,0	0,7666666666666667
110	23,0	0,7666666666666667
111	23,0	0,7666666666666667
112	23,0	0,7666666666666667
113	23,0	0,7666666666666667
114	22,0	0,7333333333333333
115	21,0	0,7
116	22,0	0,7333333333333333
117	22,0	0,7333333333333333
118	21,0	0,7
119	20,0	0,6666666666666665
120	10,0	0,33333333333333326
